pokemon_id,form,count_poke,percentage,avg_level,avg_iv,iv_100,iv100_percentage,iv_0,iv0_percentage,shinies,shiny_odds,little_top_1,little_top1_percentage,great_top_1,great_top1_percentage,ultra_top_1,ultra_top1_percentage
282,298,2992,613.1148,18.1601,57.875127,0,0.0000,0,0.0000,15,0.5013,0,0.0000,2,0.0668,0,0.0000
14,619,2827,579.3033,19.6714,60.911097,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
219,0,2825,578.8934,18.3851,57.626719,1,0.0354,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
132,0,2765,566.5984,14.6000,42.73268,1,0.0362,1,0.0362,0,0.0000,1,0.0362,0,0.0000,0,0.0000
160,1142,2742,561.8852,15.4537,50.818487,0,0.0000,0,0.0000,0,0.0000,1,0.0365,0,0.0000,2,0.0729
134,0,2731,559.6311,15.6393,50.950776,0,0.0000,1,0.0366,0,0.0000,0,0.0000,0,0.0000,0,0.0000
154,1124,2707,554.7131,16.3354,51.938563,1,0.0369,1,0.0369,0,0.0000,0,0.0000,0,0.0000,2,0.0739
627,0,2684,550.0000,17.3633,54.740786,0,0.0000,0,0.0000,6,0.2235,0,0.0000,0,0.0000,0,0.0000
207,803,2672,547.5410,16.3394,51.834686,0,0.0000,0,0.0000,33,1.2350,0,0.0000,0,0.0000,0,0.0000
398,1664,2669,546.9262,16.6916,53.471476,1,0.0375,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0375
457,0,2667,546.5164,15.7008,50.496198,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
157,1133,2631,539.1393,16.1414,52.231102,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0380,2,0.0760
95,902,2618,536.4754,18.2731,57.846612,0,0.0000,1,0.0382,35,1.3369,1,0.0382,0,0.0000,3,0.1146
308,0,2614,535.6557,19.0807,59.800983,3,0.1148,0,0.0000,20,0.7651,0,0.0000,10,0.3826,1,0.0383
135,0,2553,523.1557,15.6142,49.487834,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
317,0,2438,499.5902,19.1218,59.833277,1,0.0410,1,0.0410,0,0.0000,0,0.0000,0,0.0000,0,0.0000
119,0,2401,492.0082,15.5918,50.154065,2,0.0833,1,0.0416,0,0.0000,1,0.0416,0,0.0000,2,0.0833
714,0,2381,487.9098,15.7488,50.336497,1,0.0420,0,0.0000,7,0.2940,0,0.0000,0,0.0000,0,0.0000
344,0,2367,485.0410,18.0275,56.142412,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
217,1268,2336,478.6885,16.6922,53.702466,1,0.0428,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
246,313,2331,477.6639,18.0450,56.984535,0,0.0000,0,0.0000,5,0.2145,0,0.0000,0,0.0000,0,0.0000
622,0,2159,442.4180,16.4039,52.527328,0,0.0000,0,0.0000,2,0.0926,0,0.0000,0,0.0000,2,0.0926
55,289,2157,442.0082,15.7965,50.220964,0,0.0000,0,0.0000,0,0.0000,1,0.0464,0,0.0000,0,0.0000
105,79,1761,360.8607,16.0193,52.92063,0,0.0000,1,0.0568,0,0.0000,0,0.0000,0,0.0000,0,0.0000
169,202,1730,354.5082,20.0191,62.363572,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0578,0,0.0000
112,849,1727,353.8934,17.6497,55.906879,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
205,1247,1696,347.5410,15.8620,49.902978,1,0.0590,1,0.0590,0,0.0000,0,0.0000,0,0.0000,0,0.0000
779,0,1670,342.2131,15.5910,49.956174,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0599,2,0.1198
164,0,1668,341.8033,16.8633,52.641949,1,0.0600,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
340,0,1666,341.3934,16.5864,53.487995,1,0.0600,1,0.0600,0,0.0000,0,0.0000,0,0.0000,0,0.0000
34,788,1637,335.4508,19.7611,61.094191,1,0.0611,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
181,652,1633,334.6311,16.0906,51.079847,0,0.0000,3,0.1837,10,0.6124,0,0.0000,0,0.0000,0,0.0000
31,782,1540,315.5738,19.6305,61.266974,1,0.0649,1,0.0649,0,0.0000,0,0.0000,0,0.0000,0,0.0000
996,0,1500,307.3770,15.6027,50.690327,0,0.0000,2,0.1333,0,0.0000,0,0.0000,2,0.1333,1,0.0667
126,634,1289,264.1393,17.4725,54.872863,1,0.0776,0,0.0000,3,0.2327,0,0.0000,0,0.0000,1,0.0776
289,0,1280,262.2951,16.5883,53.42718,1,0.0781,1,0.0781,0,0.0000,0,0.0000,0,0.0000,0,0.0000
85,0,1246,255.3279,17.0096,55.086597,1,0.0803,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
329,749,1190,243.8525,17.3723,55.167067,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0840,0,0.0000
376,770,1078,220.9016,15.8692,49.76692,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0928
59,283,1029,210.8607,17.5190,56.082401,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
80,1020,1009,206.7623,15.9227,51.139723,0,0.0000,0,0.0000,11,1.0902,0,0.0000,0,0.0000,1,0.0991
346,1571,780,159.8361,17.8808,55.082769,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
373,761,746,152.8689,15.6421,49.785376,0,0.0000,0,0.0000,5,0.6702,0,0.0000,0,0.0000,0,0.0000
90,876,710,145.4918,15.7099,51.480465,0,0.0000,0,0.0000,1,0.1408,0,0.0000,0,0.0000,0,0.0000
319,737,700,143.4426,15.0886,51.711215,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
594,0,669,137.0902,15.7429,50.858879,0,0.0000,0,0.0000,7,1.0463,0,0.0000,0,0.0000,0,0.0000
348,1577,668,136.8852,17.0599,53.409865,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
525,0,639,130.9426,16.8795,54.550564,1,0.1565,0,0.0000,0,0.0000,0,0.0000,1,0.1565,0,0.0000
99,873,580,118.8525,16.1862,51.333293,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
247,316,564,115.5738,17.8103,56.914823,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
229,232,497,101.8443,17.4487,54.321348,0,0.0000,0,0.0000,4,0.8048,0,0.0000,0,0.0000,0,0.0000
15,622,399,81.7623,19.4411,59.142206,0,0.0000,0,0.0000,3,0.7519,0,0.0000,0,0.0000,0,0.0000
94,1044,331,67.8279,19.7976,60.9871,0,0.0000,0,0.0000,3,0.9063,0,0.0000,0,0.0000,0,0.0000
669,2618,331,67.8279,17.5287,57.368067,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
75,69,328,67.2131,17.7470,56.653049,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
669,2616,311,63.7295,18.4984,55.290965,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
422,97,189,38.7295,15.8148,52.016402,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
330,752,144,29.5082,18.2569,57.546319,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
248,319,118,24.1803,15.4576,52.297712,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
550,136,88,18.0328,16.6705,53.384091,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
91,879,74,15.1639,14.5811,49.429325,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
76,71,38,7.7869,20.0789,58.888158,1,2.6316,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
114,1059,32,6.5574,17.8438,55.972812,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
74,68,29,5.9426,18.0690,51.034138,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
363,1598,27,5.5328,13.8148,49.217408,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
595,0,26,5.3279,16.8462,53.333847,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
361,0,26,5.3279,13.3462,50.683077,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
299,1460,25,5.1230,14.7600,51.7328,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
43,265,22,4.5082,18.8636,64.242727,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
459,932,21,4.3033,17.3333,55.238095,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
351,29,19,3.8934,19.6842,57.776317,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
501,0,19,3.8934,17.2632,45.496316,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
191,0,17,3.4836,20.7647,52.026471,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
393,0,17,3.4836,17.2353,49.541765,0,0.0000,0,0.0000,0,0.0000,1,5.8824,0,0.0000,0,0.0000
682,0,17,3.4836,13.6471,55.817647,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1,163,17,3.4836,24.3529,64.051765,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
46,0,17,3.4836,18.4706,54.378235,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7,0,15,3.0738,20.4667,53.036666,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,0,15,3.0738,16.3333,57.482,0,0.0000,0,0.0000,1,6.6667,0,0.0000,0,0.0000,0,0.0000
102,729,14,2.8689,19.7143,62.856429,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
256,1361,13,2.6639,25.0769,52.992308,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
309,0,13,2.6639,18.6923,53.846154,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
187,1205,13,2.6639,13.7692,52.990769,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
436,0,13,2.6639,16.3077,54.016923,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
546,0,13,2.6639,17.6923,57.949231,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
257,1364,12,2.4590,16.0000,63.333334,0,0.0000,0,0.0000,1,8.3333,0,0.0000,0,0.0000,0,0.0000
759,0,12,2.4590,18.6667,60.370833,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
39,0,12,2.4590,24.0000,61.481667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
615,0,11,2.2541,17.3636,48.889091,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
255,1358,11,2.2541,22.1818,50.505455,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
40,0,11,2.2541,22.5455,70.100909,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
390,818,11,2.2541,18.0000,48.08,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
6,178,11,2.2541,20.7273,52.929091,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
499,0,11,2.2541,13.0000,60.202727,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
158,0,11,2.2541,19.5455,46.667274,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
51,61,10,2.0492,20.2000,53.777,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
437,0,10,2.0492,17.1000,54.666,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
283,0,10,2.0492,15.3000,45.556,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
284,0,10,2.0492,18.4000,48.445,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
618,2246,10,2.0492,19.2000,53.111,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
211,1259,9,1.8443,19.1111,55.308888,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
88,73,9,1.8443,11.5556,53.825555,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
260,211,9,1.8443,14.8889,52.10111,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
391,821,9,1.8443,22.4444,65.925556,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
535,0,9,1.8443,17.7778,44.692222,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
188,1208,9,1.8443,12.0000,49.628889,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
259,208,9,1.8443,22.0000,56.048889,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
498,0,9,1.8443,20.3333,53.086667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
311,0,9,1.8443,17.5556,41.975556,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
2,166,9,1.8443,20.2222,59.258889,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
268,0,9,1.8443,16.3333,56.048889,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1,0,9,1.8443,19.5556,52.592223,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
103,77,9,1.8443,15.7778,67.901111,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
509,0,9,1.8443,14.4444,52.591111,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4,0,9,1.8443,13.5556,49.382223,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
184,0,9,1.8443,19.7778,57.036667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
656,0,9,1.8443,16.3333,53.332222,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
253,0,8,1.6393,18.1250,56.11125,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,12.5000
5,175,8,1.6393,15.2500,47.777501,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
198,855,8,1.6393,15.3750,49.9975,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
577,0,8,1.6393,16.8750,41.945,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
66,809,8,1.6393,19.8750,72.221251,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
389,694,8,1.6393,9.5000,48.610001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
728,0,8,1.6393,16.1250,51.388751,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
56,0,8,1.6393,19.8750,53.61125,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
241,0,8,1.6393,19.2500,57.5,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
399,1667,8,1.6393,15.5000,56.39,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
226,0,8,1.6393,16.0000,52.778749,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
412,120,8,1.6393,17.6250,56.386251,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
183,0,7,1.4344,21.1429,54.604286,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
23,697,7,1.4344,18.4286,55.872858,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
211,2788,7,1.4344,19.8571,55.872858,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
412,119,7,1.4344,14.5714,53.967143,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
9,187,7,1.4344,14.7143,41.904286,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
633,0,7,1.4344,12.0000,53.332858,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
3,169,7,1.4344,22.5714,59.05,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
77,2336,7,1.4344,17.4286,41.268571,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
387,688,7,1.4344,16.1429,66.032857,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4,172,6,1.2295,16.5000,50.37,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
400,1670,6,1.2295,12.5000,44.445001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
495,0,6,1.2295,14.0000,49.26,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
742,0,6,1.2295,16.3333,51.480001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
264,947,6,1.2295,22.3333,43.335,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
166,0,6,1.2295,13.5000,49.258333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
444,864,6,1.2295,18.8333,75.926666,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
263,945,6,1.2295,18.8333,59.629999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
331,610,6,1.2295,11.1667,51.48,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
412,118,5,1.0246,16.6000,47.555999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
300,0,5,1.0246,18.4000,63.998,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
52,64,5,1.0246,23.2000,45.334,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
496,0,5,1.0246,18.8000,57.776,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
395,0,5,1.0246,16.6000,53.776001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
502,0,5,1.0246,18.4000,54.666,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
365,1604,5,1.0246,18.6000,57.332,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
270,0,5,1.0246,17.6000,43.998,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
303,833,5,1.0246,19.0000,52.888,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
83,2338,5,1.0246,11.8000,53.332,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
312,0,5,1.0246,15.8000,51.112,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
271,0,5,1.0246,21.6000,52.888,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
7,181,5,1.0246,14.0000,51.110001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
162,0,5,1.0246,18.8000,59.11,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
53,66,5,1.0246,17.4000,48.89,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
392,824,5,1.0246,17.8000,56.000001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
276,0,5,1.0246,14.6000,61.78,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
349,0,5,1.0246,15.6000,40.888,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
69,664,5,1.0246,21.6000,45.334,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
252,0,5,1.0246,17.0000,57.778,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
540,0,5,1.0246,15.6000,59.556,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
193,0,5,1.0246,15.2000,51.556001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
692,0,5,1.0246,16.2000,44.888,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
420,0,5,1.0246,8.2000,56.888001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
712,0,5,1.0246,13.6000,44.0,0,0.0000,0,0.0000,1,20.0000,0,0.0000,0,0.0000,0,0.0000
161,0,4,0.8197,23.0000,40.0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
734,0,4,0.8197,27.2500,56.110001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
277,0,4,0.8197,13.7500,55.000001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
587,0,4,0.8197,13.5000,48.335,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
68,815,4,0.8197,28.2500,68.3325,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
416,0,4,0.8197,17.2500,53.887501,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
254,0,4,0.8197,13.5000,55.0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
355,914,4,0.8197,10.5000,51.665,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
272,0,4,0.8197,15.2500,54.445001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
89,75,4,0.8197,22.7500,39.997501,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
131,322,4,0.8197,16.7500,49.445,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
358,0,4,0.8197,7.0000,53.8875,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
686,0,4,0.8197,14.7500,45.555001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
301,0,4,0.8197,15.0000,66.110001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
394,0,4,0.8197,21.7500,48.335001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
210,1256,4,0.8197,21.7500,70.5575,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
125,640,4,0.8197,13.5000,47.7775,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
79,2582,4,0.8197,19.5000,45.555,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
258,205,4,0.8197,20.7500,41.115,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
370,0,4,0.8197,19.2500,54.445001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
610,0,4,0.8197,16.5000,48.334999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
67,812,4,0.8197,19.0000,67.775002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
426,0,4,0.8197,18.7500,49.4425,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
77,1011,3,0.6148,18.3333,45.926666,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
213,827,3,0.6148,8.6667,42.963333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
332,613,3,0.6148,17.6667,55.556666,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
443,861,3,0.6148,21.0000,70.37,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
452,1799,3,0.6148,17.6667,65.186665,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
201,8,3,0.6148,9.3333,40.0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
517,0,3,0.6148,22.0000,60.743332,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
47,0,3,0.6148,17.0000,66.666667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
722,0,3,0.6148,9.0000,61.480001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
101,0,3,0.6148,15.6667,47.406667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
568,0,3,0.6148,12.0000,62.963333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
388,691,3,0.6148,24.0000,40.740001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
209,1253,3,0.6148,13.6667,69.63,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,1047,3,0.6148,18.3333,48.890001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
88,74,3,0.6148,10.0000,64.446666,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
356,917,3,0.6148,10.6667,45.183332,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
121,0,3,0.6148,23.0000,42.223333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
62,241,3,0.6148,26.0000,47.406668,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
8,184,3,0.6148,19.0000,53.333333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
425,0,3,0.6148,24.3333,54.076667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
341,0,3,0.6148,20.3333,45.926666,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
63,304,3,0.6148,18.6667,37.036667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
522,0,3,0.6148,22.3333,53.333333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
106,713,3,0.6148,17.0000,66.666667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
