"pokemon_id"	"form"	"count_poke"	"percentage"	"avg_weight"	"avg_height"	"avg_size"	"avg_atk"	"avg_def"	"avg_sta"	"avg_level"	"avg_iv"	"avg_lat"	"avg_lon"	"iv_100"	"iv100_percentage"	"iv_0"	"iv0_percentage"	"shinies"	"shiny_odds"	"little_top_1"	"little_top1_percentage"	"great_top_1"	"great_top1_percentage"	"ultra_top_1"	"ultra_top1_percentage"
"747"	"0"	"74925"	"11.7198"	"8.250133896965272000"	"0.402241652195634800"	"3.0162"	"8.7788"	"8.7927"	"8.7962"	"18.7141"	"58.594853"	"41.231002297036510000"	"-8.617576387961883000"	"35"	"0.0467"	"3"	"0.0040"	"0"	"0.0000"	"5"	"0.0067"	"8"	"0.0107"	"0"	"0.0000"
"592"	"2330"	"71631"	"11.2046"	"33.865884513003660000"	"1.199434881302563000"	"2.9981"	"7.5884"	"7.5956"	"7.5936"	"15.7843"	"50.616899"	"41.230988466036800000"	"-8.617550667415419000"	"10"	"0.0140"	"18"	"0.0251"	"132"	"0.1843"	"14"	"0.0195"	"19"	"0.0265"	"19"	"0.0265"
"676"	"2629"	"71581"	"11.1968"	"28.725904648400654000"	"1.200461047773546200"	"3.0006"	"7.9272"	"7.9504"	"7.9282"	"16.6093"	"52.901815"	"41.231015160961796000"	"-8.617529734109360000"	"26"	"0.0363"	"17"	"0.0237"	"157"	"0.2193"	"2"	"0.0028"	"13"	"0.0182"	"26"	"0.0363"
"50"	"59"	"64265"	"10.0524"	"0.821205587542939500"	"0.200088771142051500"	"2.9990"	"7.7795"	"7.7717"	"7.7671"	"16.2039"	"51.818277"	"41.231075623913604000"	"-8.617432299982063000"	"21"	"0.0327"	"12"	"0.0187"	"140"	"0.2178"	"11"	"0.0171"	"10"	"0.0156"	"0"	"0.0000"
"574"	"0"	"36016"	"5.6337"	"5.970704261194608000"	"0.401933734801320330"	"3.0169"	"7.5543"	"7.5678"	"7.5406"	"15.5800"	"50.361451"	"41.230901054396230000"	"-8.617513125684775000"	"14"	"0.0389"	"9"	"0.0250"	"78"	"0.2166"	"20"	"0.0555"	"11"	"0.0305"	"7"	"0.0194"
"453"	"0"	"35912"	"5.6174"	"23.668455002756660000"	"0.701279464591538400"	"3.0009"	"8.6911"	"8.6912"	"8.6611"	"18.4321"	"57.874320"	"41.231118659729960000"	"-8.617676682251119000"	"14"	"0.0390"	"7"	"0.0195"	"72"	"0.2005"	"4"	"0.0111"	"2"	"0.0056"	"3"	"0.0084"
"194"	"1226"	"35658"	"5.5777"	"8.725367650735004000"	"0.409979108890966840"	"3.0010"	"7.8524"	"7.8807"	"7.8600"	"16.5227"	"52.429258"	"41.231200126535440000"	"-8.617718547891027000"	"14"	"0.0393"	"9"	"0.0252"	"61"	"0.1711"	"8"	"0.0224"	"5"	"0.0140"	"0"	"0.0000"
"25"	"598"	"32224"	"5.0405"	"6.166798765050133500"	"0.400524545766514750"	"2.9997"	"7.6065"	"7.5549"	"7.5849"	"15.7324"	"50.547424"	"41.231162948279670000"	"-8.617436439311450000"	"7"	"0.0217"	"15"	"0.0465"	"61"	"0.1893"	"12"	"0.0372"	"6"	"0.0186"	"18"	"0.0559"
"359"	"830"	"18094"	"2.8303"	"48.271923500102375000"	"1.201169233337039800"	"3.0014"	"7.4393"	"7.5020"	"7.4836"	"15.3792"	"49.833097"	"41.231005654254780000"	"-8.617490447925839000"	"3"	"0.0166"	"4"	"0.0221"	"279"	"1.5419"	"1"	"0.0055"	"2"	"0.0111"	"4"	"0.0221"
"592"	"2168"	"17909"	"2.8013"	"33.689576367674750000"	"1.197632239843176500"	"2.9975"	"7.5919"	"7.6711"	"7.6228"	"15.6844"	"50.857334"	"41.231004986710570000"	"-8.617810673034057000"	"6"	"0.0335"	"4"	"0.0223"	"26"	"0.1452"	"2"	"0.0112"	"11"	"0.0614"	"5"	"0.0279"
"915"	"0"	"5503"	"0.8608"	"10.465386258929540000"	"0.500684987575525500"	"3.0047"	"8.2479"	"8.2495"	"8.1757"	"17.2686"	"54.829035"	"41.230987107751790000"	"-8.617533806866135000"	"4"	"0.0727"	"1"	"0.0182"	"9"	"0.1635"	"0"	"0.0000"	"2"	"0.0363"	"2"	"0.0363"
"684"	"0"	"4788"	"0.7489"	"3.571463738281940500"	"0.399363544450713650"	"2.9990"	"8.7721"	"8.8204"	"8.8436"	"18.9244"	"58.746911"	"41.230038182818696000"	"-8.617022707414165000"	"2"	"0.0418"	"0"	"0.0000"	"5"	"0.1044"	"1"	"0.0209"	"0"	"0.0000"	"2"	"0.0418"
"109"	"703"	"4183"	"0.6543"	"1.030336061234739900"	"0.602152141499057700"	"3.0062"	"9.0574"	"9.1365"	"9.2575"	"19.5047"	"61.002917"	"41.231095962879480000"	"-8.618747498120795000"	"3"	"0.0717"	"0"	"0.0000"	"10"	"0.2391"	"0"	"0.0000"	"0"	"0.0000"	"4"	"0.0956"
"37"	"55"	"4030"	"0.6304"	"10.192013163404408000"	"0.600980256644356000"	"2.9975"	"7.7278"	"7.6948"	"7.7553"	"16.3759"	"51.506509"	"41.230931046626500000"	"-8.617685073175235000"	"0"	"0.0000"	"2"	"0.0496"	"6"	"0.1489"	"0"	"0.0000"	"4"	"0.0993"	"1"	"0.0248"
