pokemon_id,form,count_poke,percentage,avg_weight,avg_height,avg_size,avg_atk,avg_def,avg_sta,avg_level,avg_iv,avg_lat,avg_lon,iv_100,iv100_percentage,iv_0,iv0_percentage,shinies,shiny_odds,little_top_1,little_top1_percentage,great_top_1,great_top1_percentage,ultra_top_1,ultra_top1_percentage
747,0,56352,20491.6364,8.241390994702746,0.40205287268111173,3.0169,8.6926,8.7056,8.6904,18.5254,57.974729,38.76428400758108,-9.291356189922077,31,0.0550,4,0.0071,0,0.0000,11,0.0195,6,0.0106,0,0.0000
592,2330,56182,20429.8182,33.816420212478484,1.199629370730889,2.9993,7.4713,7.4853,7.5017,15.4586,49.907278,38.7642264925336,-9.291201129685358,13,0.0231,7,0.0125,118,0.2100,12,0.0214,23,0.0409,14,0.0249
676,2629,55221,20080.3636,28.665180380734704,1.1989499401804418,2.9993,7.9181,7.9079,7.9033,16.4568,52.731804,38.764254204437194,-9.2912822551446,14,0.0254,8,0.0145,99,0.1793,0,0.0000,13,0.0235,14,0.0254
50,59,45274,16463.2727,0.8224287456637288,0.20028169018281378,3.0010,7.8782,7.9472,7.8839,16.4906,52.687237,38.76446215604112,-9.291890414223678,14,0.0309,6,0.0133,88,0.1944,11,0.0243,8,0.0177,0,0.0000
453,0,27883,10139.2727,23.649613849966485,0.7008259109785283,3.0016,8.7039,8.6772,8.6529,18.4796,57.853351,38.76412652320396,-9.291207296293198,11,0.0395,4,0.0143,46,0.1650,5,0.0179,3,0.0108,4,0.0143
574,0,27632,10048.0000,5.961586353078054,0.4013404152887497,3.0132,7.5265,7.4726,7.4870,15.4658,49.9692,38.764258136677384,-9.291248041179061,5,0.0181,7,0.0253,45,0.1629,7,0.0253,14,0.0507,11,0.0398
194,1226,27403,9964.7273,8.733366816974867,0.4104225066879236,2.9995,7.8773,7.8754,7.8664,16.4903,52.486949,38.76427764389964,-9.291262959065328,11,0.0401,6,0.0219,51,0.1861,9,0.0328,4,0.0146,0,0.0000
25,598,22827,8300.7273,6.164530922158422,0.4002675206479645,3.0010,7.4855,7.5433,7.5543,15.5325,50.184412,38.764424151357005,-9.292006560770256,8,0.0350,3,0.0131,46,0.2015,2,0.0088,6,0.0263,17,0.0745
359,830,13968,5079.2727,47.983242682270195,1.1965645116160004,2.9953,7.5493,7.4635,7.5189,15.4766,50.070487,38.76412357518454,-9.291195375580012,4,0.0286,2,0.0143,230,1.6466,1,0.0072,2,0.0143,1,0.0072
592,2168,13959,5076.0000,33.87303086192759,1.2002313052252649,2.9976,7.4853,7.4919,7.5525,15.5791,50.066146,38.764108850620545,-9.291177826335288,2,0.0143,1,0.0072,23,0.1648,1,0.0072,6,0.0430,3,0.0215
684,0,4295,1561.8182,3.6020400040458957,0.40023304802084947,2.9949,8.8403,8.8889,8.8580,18.8231,59.08261,38.762650389490204,-9.286824950364474,3,0.0698,1,0.0233,6,0.1397,0,0.0000,0,0.0000,3,0.0698
915,0,4111,1494.9091,10.447126354009008,0.5001856945736263,3.0005,8.1849,8.1584,8.1421,17.0173,54.411761,38.76448033265195,-9.291962218380908,0,0.0000,2,0.0486,11,0.2676,2,0.0486,0,0.0000,0,0.0000
27,51,3640,1323.6364,12.25071796643865,0.5987582022672171,3.0016,8.2648,8.2596,8.1525,17.2165,54.837572,38.764271356536405,-9.291031765427688,0,0.0000,0,0.0000,6,0.1648,1,0.0275,0,0.0000,1,0.0275
41,157,3343,1215.6364,7.7796603200108905,0.8030370054203618,2.9991,9.0948,9.1292,9.2007,19.4454,60.943913,38.76101623723351,-9.29193901704804,2,0.0598,0,0.0000,7,0.2094,0,0.0000,0,0.0000,0,0.0000
304,1469,3176,1154.9091,62.267170881128344,0.4120893947775437,3.0101,7.9632,7.8152,7.9698,16.4909,52.77358,38.76669524476559,-9.290662541668068,2,0.0630,1,0.0315,10,0.3149,0,0.0000,2,0.0630,1,0.0315
37,55,3068,1115.6364,10.167837158540722,0.6004158527874441,3.0003,7.9407,7.9319,7.9439,16.5059,52.925538,38.764393045093264,-9.291443527488761,5,0.1630,0,0.0000,5,0.1630,1,0.0326,1,0.0326,1,0.0326
513,0,2770,1007.2727,11.375378109100494,0.602090917554573,3.0018,8.0957,8.0567,8.1029,16.7751,53.900444,38.76364527622191,-9.291472527038671,1,0.0361,0,0.0000,6,0.2166,0,0.0000,0,0.0000,0,0.0000
109,703,2713,986.5455,1.043607748325112,0.6073983156048091,3.0218,9.4279,9.1143,9.0881,19.7892,61.400649,38.765347998484124,-9.291831277946265,5,0.1843,0,0.0000,2,0.0737,0,0.0000,0,0.0000,0,0.0000
237,0,2709,985.0909,49.10177387572938,1.4016132979627285,2.9908,8.9967,9.0114,9.0591,19.2473,60.149247,38.76376579485178,-9.291385847260116,2,0.0738,0,0.0000,4,0.1477,0,0.0000,0,0.0000,2,0.0738
353,908,2685,976.3636,2.351970980564753,0.6090677630190965,3.0007,7.5508,7.4022,7.4406,15.4212,49.763643,38.768305318303604,-9.298964492965423,1,0.0372,1,0.0372,4,0.1490,0,0.0000,0,0.0000,1,0.0372
35,0,2523,917.4545,7.62488686523203,0.5969635385497045,2.9921,9.2224,9.4281,9.2616,20.0452,62.026722,38.76453703088964,-9.291570011939939,1,0.0396,0,0.0000,7,0.2774,0,0.0000,0,0.0000,0,0.0000
333,0,2501,909.4545,1.2531227545174424,0.4130702382338071,3.0056,8.2007,8.1355,8.2523,17.2967,54.641304,38.76411711478702,-9.290999805113461,1,0.0400,0,0.0000,3,0.1200,3,0.1200,1,0.0400,0,0.0000
427,0,2233,812.0000,5.615104560514656,0.39911661119910563,2.9964,7.9449,7.9843,7.9521,16.6950,53.069552,38.76730621222428,-9.287847165800926,0,0.0000,1,0.0448,3,0.1343,1,0.0448,0,0.0000,0,0.0000
702,0,2163,786.5455,2.245811793853242,0.1998590047468641,2.9977,8.9131,8.7984,8.8026,18.8562,58.920134,38.762832068029134,-9.288238006343077,0,0.0000,0,0.0000,2,0.0925,0,0.0000,0,0.0000,0,0.0000
155,1127,2159,785.0909,8.104601680264395,0.5116258359287289,3.0079,7.9755,7.9013,7.6623,16.8143,52.309092,38.75885968702233,-9.288812003815133,1,0.0463,0,0.0000,5,0.2316,0,0.0000,2,0.0926,2,0.0926
273,625,2113,768.3636,4.085257509110663,0.5107837560758771,3.0000,8.1581,8.1713,8.1666,17.0398,54.435471,38.76409662615978,-9.290955872918452,0,0.0000,0,0.0000,2,0.0947,1,0.0473,0,0.0000,0,0.0000
736,0,1999,726.9091,4.557947927650778,0.40182848724947984,3.0100,7.3747,7.3707,7.4282,15.7204,49.274667,38.76430553199652,-9.291209538351326,0,0.0000,0,0.0000,4,0.2001,1,0.0500,1,0.0500,0,0.0000
519,0,1995,725.4545,2.171059846683754,0.30054301489051155,3.0020,8.0130,8.0702,8.1489,17.6837,53.849083,38.76482196120523,-9.28883346450831,0,0.0000,0,0.0000,3,0.1504,0,0.0000,1,0.0501,0,0.0000
261,1367,1953,710.1818,14.04412737783562,0.5119501820806965,3.0097,7.2514,7.3292,7.4275,15.4624,48.906897,38.76953337036124,-9.288108754144279,0,0.0000,0,0.0000,9,0.4608,0,0.0000,1,0.0512,0,0.0000
585,587,1947,708.0000,20.01877649411351,0.6013178131429876,3.0057,8.2070,8.2008,8.3410,17.9379,54.997412,38.76543180776932,-9.290506249389132,1,0.0514,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
285,0,1930,701.8182,4.6141253300590215,0.40994706144604665,2.9964,7.7425,7.9171,7.8150,16.4948,52.16586,38.76542856521937,-9.291912732389104,2,0.1036,0,0.0000,4,0.2073,1,0.0518,1,0.0518,0,0.0000
152,1118,1920,698.1818,6.551385109758079,0.8898420637796218,3.0084,7.8292,7.8365,8.0552,16.3328,52.712901,38.766277838715475,-9.288542219113372,1,0.0521,0,0.0000,5,0.2604,0,0.0000,1,0.0521,0,0.0000
590,0,1825,663.6364,1.0251784600786966,0.1999317162494137,3.0000,8.9989,9.0701,9.0575,19.5162,60.281348,38.76415195005403,-9.291630963550404,2,0.1096,0,0.0000,3,0.1644,0,0.0000,0,0.0000,2,0.1096
921,0,1759,639.6364,2.5567022886989195,0.299805574284283,3.0017,7.3820,7.5441,7.5537,15.6697,49.955134,38.76414774343969,-9.291315687194807,0,0.0000,0,0.0000,0,0.0000,1,0.0569,1,0.0569,1,0.0569
263,946,1751,636.7273,18.303707677067997,0.4039354378952852,3.0086,7.9172,7.8395,7.8846,16.5979,52.536288,38.763867015381344,-9.290936646710092,0,0.0000,0,0.0000,26,1.4849,2,0.1142,1,0.0571,0,0.0000
170,0,1699,617.8182,12.41129386214277,0.5127191552535604,3.0071,7.5050,7.4550,7.3449,15.4338,49.566427,38.76432205724703,-9.291403855234822,2,0.1177,3,0.1766,3,0.1766,3,0.1766,0,0.0000,2,0.1177
554,2063,1661,604.0000,37.96666098646371,0.5959468223603375,2.9946,7.8266,7.8001,8.1258,16.4780,52.783564,38.766794318406,-9.291158879964216,1,0.0602,0,0.0000,3,0.1806,0,0.0000,0,0.0000,1,0.0602
158,1136,1605,583.6364,9.763464345839735,0.6112904297315821,2.9975,7.6991,7.4044,7.4629,15.7533,50.147533,38.76470567079564,-9.29095094615492,0,0.0000,0,0.0000,6,0.3738,0,0.0000,0,0.0000,0,0.0000
