"pokemon_id"	"form"	"count_poke"	"percentage"	"avg_weight"	"avg_height"	"avg_size"	"avg_atk"	"avg_def"	"avg_sta"	"avg_level"	"avg_iv"	"avg_lat"	"avg_lon"	"iv_100"	"iv100_percentage"	"iv_0"	"iv0_percentage"	"shinies"	"shiny_odds"	"little_top_1"	"little_top1_percentage"	"great_top_1"	"great_top1_percentage"	"ultra_top_1"	"ultra_top1_percentage"
"747"	"0"	"56352"	"11.6519"	"8.241390994702746000"	"0.402052872681111730"	"3.0169"	"8.6926"	"8.7056"	"8.6904"	"18.5254"	"57.974729"	"38.764284007581080000"	"-9.291356189922077000"	"31"	"0.0550"	"4"	"0.0071"	"0"	"0.0000"	"11"	"0.0195"	"6"	"0.0106"	"0"	"0.0000"
"592"	"2330"	"56182"	"11.6168"	"33.816420212478484000"	"1.199629370730889000"	"2.9993"	"7.4713"	"7.4853"	"7.5017"	"15.4586"	"49.907278"	"38.764226492533600000"	"-9.291201129685358000"	"13"	"0.0231"	"7"	"0.0125"	"118"	"0.2100"	"12"	"0.0214"	"23"	"0.0409"	"14"	"0.0249"
"676"	"2629"	"55221"	"11.4181"	"28.665180380734704000"	"1.198949940180441800"	"2.9993"	"7.9181"	"7.9079"	"7.9033"	"16.4568"	"52.731804"	"38.764254204437194000"	"-9.291282255144600000"	"14"	"0.0254"	"8"	"0.0145"	"99"	"0.1793"	"0"	"0.0000"	"13"	"0.0235"	"14"	"0.0254"
"50"	"59"	"45274"	"9.3613"	"0.822428745663728800"	"0.200281690182813780"	"3.0010"	"7.8782"	"7.9472"	"7.8839"	"16.4906"	"52.687237"	"38.764462156041120000"	"-9.291890414223678000"	"14"	"0.0309"	"6"	"0.0133"	"88"	"0.1944"	"11"	"0.0243"	"8"	"0.0177"	"0"	"0.0000"
"453"	"0"	"27883"	"5.7654"	"23.649613849966485000"	"0.700825910978528300"	"3.0016"	"8.7039"	"8.6772"	"8.6529"	"18.4796"	"57.853351"	"38.764126523203960000"	"-9.291207296293198000"	"11"	"0.0395"	"4"	"0.0143"	"46"	"0.1650"	"5"	"0.0179"	"3"	"0.0108"	"4"	"0.0143"
"574"	"0"	"27632"	"5.7135"	"5.961586353078054000"	"0.401340415288749700"	"3.0132"	"7.5265"	"7.4726"	"7.4870"	"15.4658"	"49.969200"	"38.764258136677384000"	"-9.291248041179061000"	"5"	"0.0181"	"7"	"0.0253"	"45"	"0.1629"	"7"	"0.0253"	"14"	"0.0507"	"11"	"0.0398"
"194"	"1226"	"27403"	"5.6661"	"8.733366816974867000"	"0.410422506687923600"	"2.9995"	"7.8773"	"7.8754"	"7.8664"	"16.4903"	"52.486949"	"38.764277643899640000"	"-9.291262959065328000"	"11"	"0.0401"	"6"	"0.0219"	"51"	"0.1861"	"9"	"0.0328"	"4"	"0.0146"	"0"	"0.0000"
"25"	"598"	"22827"	"4.7200"	"6.164530922158422000"	"0.400267520647964500"	"3.0010"	"7.4855"	"7.5433"	"7.5543"	"15.5325"	"50.184412"	"38.764424151357005000"	"-9.292006560770256000"	"8"	"0.0350"	"3"	"0.0131"	"46"	"0.2015"	"2"	"0.0088"	"6"	"0.0263"	"17"	"0.0745"
"359"	"830"	"13968"	"2.8882"	"47.983242682270195000"	"1.196564511616000400"	"2.9953"	"7.5493"	"7.4635"	"7.5189"	"15.4766"	"50.070487"	"38.764123575184540000"	"-9.291195375580012000"	"4"	"0.0286"	"2"	"0.0143"	"230"	"1.6466"	"1"	"0.0072"	"2"	"0.0143"	"1"	"0.0072"
"592"	"2168"	"13959"	"2.8863"	"33.873030861927590000"	"1.200231305225264900"	"2.9976"	"7.4853"	"7.4919"	"7.5525"	"15.5791"	"50.066146"	"38.764108850620545000"	"-9.291177826335288000"	"2"	"0.0143"	"1"	"0.0072"	"23"	"0.1648"	"1"	"0.0072"	"6"	"0.0430"	"3"	"0.0215"
"684"	"0"	"4295"	"0.8881"	"3.602040004045895700"	"0.400233048020849470"	"2.9949"	"8.8403"	"8.8889"	"8.8580"	"18.8231"	"59.082610"	"38.762650389490204000"	"-9.286824950364474000"	"3"	"0.0698"	"1"	"0.0233"	"6"	"0.1397"	"0"	"0.0000"	"0"	"0.0000"	"3"	"0.0698"
"915"	"0"	"4111"	"0.8500"	"10.447126354009008000"	"0.500185694573626300"	"3.0005"	"8.1849"	"8.1584"	"8.1421"	"17.0173"	"54.411761"	"38.764480332651950000"	"-9.291962218380908000"	"0"	"0.0000"	"2"	"0.0486"	"11"	"0.2676"	"2"	"0.0486"	"0"	"0.0000"	"0"	"0.0000"
"27"	"51"	"3640"	"0.7526"	"12.250717966438650000"	"0.598758202267217100"	"3.0016"	"8.2648"	"8.2596"	"8.1525"	"17.2165"	"54.837572"	"38.764271356536405000"	"-9.291031765427688000"	"0"	"0.0000"	"0"	"0.0000"	"6"	"0.1648"	"1"	"0.0275"	"0"	"0.0000"	"1"	"0.0275"
"41"	"157"	"3343"	"0.6912"	"7.779660320010890500"	"0.803037005420361800"	"2.9991"	"9.0948"	"9.1292"	"9.2007"	"19.4454"	"60.943913"	"38.761016237233510000"	"-9.291939017048040000"	"2"	"0.0598"	"0"	"0.0000"	"7"	"0.2094"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"
